,tic,date,close,open,high,low,volume,macd,rsi_30,cci_30,dx_30,kdjk,open_2_sma,boll,close_10.0_le_5_c,wr_10,dma,trix,turbulence
1909,HPG,2018-08-24,24.134,23.914,24.166,23.788,5677060,-0.3610306032229733,29.124688396698303,-269.2050982703774,56.89797755623154,12.110844637698907,10.217000000000027,11.207099999999947,1.0,97.73650609402208,-0.6720199999999821,-0.35841050757775533,26.352418710963047
1909,REE,2018-08-24,32.938,32.848,33.255,32.576,492230,-0.3610306032229733,29.124688396698303,-269.2050982703774,56.89797755623154,12.110844637698907,10.217000000000027,11.207099999999947,1.0,97.73650609402208,-0.6720199999999821,-0.35841050757775533,26.352418710963047
1909,SBT,2018-08-24,17.281,16.581,17.281,16.405,5914720,-0.3610306032229733,29.124688396698303,-269.2050982703774,56.89797755623154,12.110844637698907,10.217000000000027,11.207099999999947,1.0,97.73650609402208,-0.6720199999999821,-0.35841050757775533,26.352418710963047
1909,SSI,2018-08-24,22.727,22.992,23.103,22.576,2811160,-0.3610306032229733,29.124688396698303,-269.2050982703774,56.89797755623154,12.110844637698907,10.217000000000027,11.207099999999947,1.0,97.73650609402208,-0.6720199999999821,-0.35841050757775533,26.352418710963047
1909,STB,2018-08-24,11.3,11.35,11.45,11.25,3585410,-0.3610306032229733,29.124688396698303,-269.2050982703774,56.89797755623154,12.110844637698907,10.217000000000027,11.207099999999947,1.0,97.73650609402208,-0.6720199999999821,-0.35841050757775533,26.352418710963047
1909,VIC,2018-08-24,104.0,104.6,105.1,103.8,1261290,-0.3610306032229733,29.124688396698303,-269.2050982703774,56.89797755623154,12.110844637698907,10.217000000000027,11.207099999999947,1.0,97.73650609402208,-0.6720199999999821,-0.35841050757775533,26.352418710963047
1909,VNM,2018-08-24,103.312,104.013,104.013,103.312,453010,-0.3610306032229733,29.124688396698303,-269.2050982703774,56.89797755623154,12.110844637698907,10.217000000000027,11.207099999999947,1.0,97.73650609402208,-0.6720199999999821,-0.35841050757775533,26.352418710963047
1910,FPT,2018-08-27,32.432,32.359,32.504,32.286,808140,-0.43078984706784595,27.323865954875586,-273.9829031265788,62.6108774456849,8.906804805210786,10.236500000000028,11.101699999999948,2.0,97.50127485976546,-0.801479999999982,-0.4363912462933071,26.30781515791906
1910,HPG,2018-08-27,24.512,24.292,24.732,24.229,5469600,-0.43078984706784595,27.323865954875586,-273.9829031265788,62.6108774456849,8.906804805210786,10.236500000000028,11.101699999999948,2.0,97.50127485976546,-0.801479999999982,-0.4363912462933071,26.30781515791906
1910,REE,2018-08-27,32.938,32.848,33.345,32.848,622570,-0.43078984706784595,27.323865954875586,-273.9829031265788,62.6108774456849,8.906804805210786,10.236500000000028,11.101699999999948,2.0,97.50127485976546,-0.801479999999982,-0.4363912462933071,26.30781515791906
1910,SBT,2018-08-27,16.887,17.281,17.281,16.756,3583480,-0.43078984706784595,27.323865954875586,-273.9829031265788,62.6108774456849,8.906804805210786,10.236500000000028,11.101699999999948,2.0,97.50127485976546,-0.801479999999982,-0.4363912462933071,26.30781515791906
1910,SSI,2018-08-27,23.216,22.953,23.518,22.878,4427800,-0.43078984706784595,27.323865954875586,-273.9829031265788,62.6108774456849,8.906804805210786,10.236500000000028,11.101699999999948,2.0,97.50127485976546,-0.801479999999982,-0.4363912462933071,26.30781515791906
1910,STB,2018-08-27,11.4,11.4,11.55,11.35,4277920,-0.43078984706784595,27.323865954875586,-273.9829031265788,62.6108774456849,8.906804805210786,10.236500000000028,11.101699999999948,2.0,97.50127485976546,-0.801479999999982,-0.4363912462933071,26.30781515791906
1910,VIC,2018-08-27,104.2,104.1,105.0,103.8,839360,-0.43078984706784595,27.323865954875586,-273.9829031265788,62.6108774456849,8.906804805210786,10.236500000000028,11.101699999999948,2.0,97.50127485976546,-0.801479999999982,-0.4363912462933071,26.30781515791906
1910,VNM,2018-08-27,102.101,103.821,103.821,101.91,1141160,-0.43078984706784595,27.323865954875586,-273.9829031265788,62.6108774456849,8.906804805210786,10.236500000000028,11.101699999999948,2.0,97.50127485976546,-0.801479999999982,-0.4363912462933071,26.30781515791906
1911,FPT,2018-08-28,32.286,32.359,32.469,32.176,909720,-0.4784611652133428,27.798470711613348,-230.6405475813459,62.610877445684906,7.31528033846007,9.846500000000027,11.002449999999948,3.0,96.17542070372262,-0.9228599999999823,-0.5148494723363974,25.424991809998055
1911,HPG,2018-08-28,25.11,24.543,25.298,24.543,11013110,-0.4784611652133428,27.798470711613348,-230.6405475813459,62.610877445684906,7.31528033846007,9.846500000000027,11.002449999999948,3.0,96.17542070372262,-0.9228599999999823,-0.5148494723363974,25.424991809998055
1911,REE,2018-08-28,32.576,32.938,33.028,32.44,760550,-0.4784611652133428,27.798470711613348,-230.6405475813459,62.610877445684906,7.31528033846007,9.846500000000027,11.002449999999948,3.0,96.17542070372262,-0.9228599999999823,-0.5148494723363974,25.424991809998055
1911,SBT,2018-08-28,16.624,16.974,16.974,16.581,3196490,-0.4784611652133428,27.798470711613348,-230.6405475813459,62.610877445684906,7.31528033846007,9.846500000000027,11.002449999999948,3.0,96.17542070372262,-0.9228599999999823,-0.5148494723363974,25.424991809998055
1911,SSI,2018-08-28,23.856,23.329,24.007,23.292,7117300,-0.4784611652133428,27.798470711613348,-230.6405475813459,62.610877445684906,7.31528033846007,9.846500000000027,11.002449999999948,3.0,96.17542070372262,-0.9228599999999823,-0.5148494723363974,25.424991809998055
1911,STB,2018-08-28,11.5,11.5,11.55,11.4,3742950,-0.4784611652133428,27.798470711613348,-230.6405475813459,62.610877445684906,7.31528033846007,9.846500000000027,11.002449999999948,3.0,96.17542070372262,-0.9228599999999823,-0.5148494723363974,25.424991809998055
1911,VIC,2018-08-28,104.2,103.6,104.5,103.5,617620,-0.4784611652133428,27.798470711613348,-230.6405475813459,62.610877445684906,7.31528033846007,9.846500000000027,11.002449999999948,3.0,96.17542070372262,-0.9228599999999823,-0.5148494723363974,25.424991809998055
1911,VNM,2018-08-28,101.464,101.974,102.038,101.273,1057220,-0.4784611652133428,27.798470711613348,-230.6405475813459,62.610877445684906,7.31528033846007,9.846500000000027,11.002449999999948,3.0,96.17542070372262,-0.9228599999999823,-0.5148494723363974,25.424991809998055
1912,FPT,2018-08-29,32.286,32.25,32.432,32.104,775370,-0.5103579396553872,27.798470711613348,-197.20991151520684,62.610877445684906,6.254264027292926,9.720000000000027,10.903199999999947,4.0,95.86776859504135,-1.0373399999999808,-0.5873744940772485,24.759735377960013
1912,HPG,2018-08-29,24.921,25.173,25.582,24.921,6878210,-0.5103579396553872,27.798470711613348,-197.20991151520684,62.610877445684906,6.254264027292926,9.720000000000027,10.903199999999947,4.0,95.86776859504135,-1.0373399999999808,-0.5873744940772485,24.759735377960013
1912,REE,2018-08-29,32.395,32.576,32.621,32.124,448190,-0.5103579396553872,27.798470711613348,-197.20991151520684,62.610877445684906,6.254264027292926,9.720000000000027,10.903199999999947,4.0,95.86776859504135,-1.0373399999999808,-0.5873744940772485,24.759735377960013
1912,SBT,2018-08-29,16.756,16.668,16.974,16.581,3107290,-0.5103579396553872,27.798470711613348,-197.20991151520684,62.610877445684906,6.254264027292926,9.720000000000027,10.903199999999947,4.0,95.86776859504135,-1.0373399999999808,-0.5873744940772485,24.759735377960013
1912,SSI,2018-08-29,24.007,23.705,24.045,23.518,4251020,-0.5103579396553872,27.798470711613348,-197.20991151520684,62.610877445684906,6.254264027292926,9.720000000000027,10.903199999999947,4.0,95.86776859504135,-1.0373399999999808,-0.5873744940772485,24.759735377960013
1912,STB,2018-08-29,11.4,11.5,11.55,11.35,2619380,-0.5103579396553872,27.798470711613348,-197.20991151520684,62.610877445684906,6.254264027292926,9.720000000000027,10.903199999999947,4.0,95.86776859504135,-1.0373399999999808,-0.5873744940772485,24.759735377960013
1912,VIC,2018-08-29,103.0,104.2,104.2,103.0,533720,-0.5103579396553872,27.798470711613348,-197.20991151520684,62.610877445684906,6.254264027292926,9.720000000000027,10.903199999999947,4.0,95.86776859504135,-1.0373399999999808,-0.5873744940772485,24.759735377960013
1912,VNM,2018-08-29,100.381,101.592,101.655,99.936,1124120,-0.5103579396553872,27.798470711613348,-197.20991151520684,62.610877445684906,6.254264027292926,9.720000000000027,10.903199999999947,4.0,95.86776859504135,-1.0373399999999808,-0.5873744940772485,24.759735377960013
1913,FPT,2018-08-30,32.25,32.286,32.286,32.104,632170,-0.4914011909743081,36.01887544713783,-139.66949166505046,33.77986375862997,14.619244801264053,9.619000000000028,10.826699999999947,4.0,69.5316804407714,-1.1071399999999816,-0.6347822380725671,26.348829896203295
1913,HPG,2018-08-30,24.952,24.921,25.047,24.638,6445830,-0.4914011909743081,36.01887544713783,-139.66949166505046,33.77986375862997,14.619244801264053,9.619000000000028,10.826699999999947,4.0,69.5316804407714,-1.1071399999999816,-0.6347822380725671,26.348829896203295
1913,REE,2018-08-30,33.028,32.305,33.028,32.259,454640,-0.4914011909743081,36.01887544713783,-139.66949166505046,33.77986375862997,14.619244801264053,9.619000000000028,10.826699999999947,4.0,69.5316804407714,-1.1071399999999816,-0.6347822380725671,26.348829896203295
1913,SBT,2018-08-30,16.668,16.843,16.931,16.668,2479300,-0.4914011909743081,36.01887544713783,-139.66949166505046,33.77986375862997,14.619244801264053,9.619000000000028,10.826699999999947,4.0,69.5316804407714,-1.1071399999999816,-0.6347822380725671,26.348829896203295
1913,SSI,2018-08-30,24.27,23.819,24.27,23.63,4361960,-0.4914011909743081,36.01887544713783,-139.66949166505046,33.77986375862997,14.619244801264053,9.619000000000028,10.826699999999947,4.0,69.5316804407714,-1.1071399999999816,-0.6347822380725671,26.348829896203295
1913,STB,2018-08-30,11.5,11.45,11.55,11.3,5942360,-0.4914011909743081,36.01887544713783,-139.66949166505046,33.77986375862997,14.619244801264053,9.619000000000028,10.826699999999947,4.0,69.5316804407714,-1.1071399999999816,-0.6347822380725671,26.348829896203295
1913,VIC,2018-08-30,103.4,103.0,103.5,102.5,1172570,-0.4914011909743081,36.01887544713783,-139.66949166505046,33.77986375862997,14.619244801264053,9.619000000000028,10.826699999999947,4.0,69.5316804407714,-1.1071399999999816,-0.6347822380725671,26.348829896203295
1913,VNM,2018-08-30,99.681,100.381,100.447,99.044,899040,-0.4914011909743081,36.01887544713783,-139.66949166505046,33.77986375862997,14.619244801264053,9.619000000000028,10.826699999999947,4.0,69.5316804407714,-1.1071399999999816,-0.6347822380725671,26.348829896203295
1914,FPT,2018-08-31,32.286,32.25,32.797,32.213,1027280,-0.4367268016546664,42.13549793470459,-73.16587700874305,8.094673244224635,31.295428068079904,10.085500000000028,10.772799999999947,3.0,44.331065759637205,-1.1574199999999806,-0.6479526301587335,25.126456275034073
1914,HPG,2018-08-31,25.141,25.047,25.393,24.921,6134410,-0.4367268016546664,42.13549793470459,-73.16587700874305,8.094673244224635,31.295428068079904,10.085500000000028,10.772799999999947,3.0,44.331065759637205,-1.1574199999999806,-0.6479526301587335,25.126456275034073
1914,REE,2018-08-31,32.395,32.848,33.074,32.395,375500,-0.4367268016546664,42.13549793470459,-73.16587700874305,8.094673244224635,31.295428068079904,10.085500000000028,10.772799999999947,3.0,44.331065759637205,-1.1574199999999806,-0.6479526301587335,25.126456275034073
1914,SBT,2018-08-31,16.624,16.668,16.712,16.449,2395080,-0.4367268016546664,42.13549793470459,-73.16587700874305,8.094673244224635,31.295428068079904,10.085500000000028,10.772799999999947,3.0,44.331065759637205,-1.1574199999999806,-0.6479526301587335,25.126456275034073
1914,SSI,2018-08-31,23.78,23.969,24.27,23.78,3029690,-0.4367268016546664,42.13549793470459,-73.16587700874305,8.094673244224635,31.295428068079904,10.085500000000028,10.772799999999947,3.0,44.331065759637205,-1.1574199999999806,-0.6479526301587335,25.126456275034073
1914,STB,2018-08-31,11.35,11.55,11.55,11.35,6896940,-0.4367268016546664,42.13549793470459,-73.16587700874305,8.094673244224635,31.295428068079904,10.085500000000028,10.772799999999947,3.0,44.331065759637205,-1.1574199999999806,-0.6479526301587335,25.126456275034073
1914,VIC,2018-08-31,103.4,103.3,103.4,101.5,1811230,-0.4367268016546664,42.13549793470459,-73.16587700874305,8.094673244224635,31.295428068079904,10.085500000000028,10.772799999999947,3.0,44.331065759637205,-1.1574199999999806,-0.6479526301587335,25.126456275034073
1914,VNM,2018-08-31,99.808,100.0,101.145,99.808,726110,-0.4367268016546664,42.13549793470459,-73.16587700874305,8.094673244224635,31.295428068079904,10.085500000000028,10.772799999999947,3.0,44.331065759637205,-1.1574199999999806,-0.6479526301587335,25.126456275034073
1915,FPT,2018-09-04,32.213,32.213,32.652,32.139,634400,-0.4150790402030413,39.17345408757292,-80.21022537966296,9.094168436792414,37.98852051880896,10.539000000000028,10.702499999999947,2.0,56.94535878867677,-1.1843199999999818,-0.6476869655888465,22.747100395025708
1915,HPG,2018-09-04,24.543,24.984,25.11,24.543,4474530,-0.4150790402030413,39.17345408757292,-80.21022537966296,9.094168436792414,37.98852051880896,10.539000000000028,10.702499999999947,2.0,56.94535878867677,-1.1843199999999818,-0.6476869655888465,22.747100395025708
1915,REE,2018-09-04,32.033,32.395,32.576,31.852,504430,-0.4150790402030413,39.17345408757292,-80.21022537966296,9.094168436792414,37.98852051880896,10.539000000000028,10.702499999999947,2.0,56.94535878867677,-1.1843199999999818,-0.6476869655888465,22.747100395025708
1915,SBT,2018-09-04,16.363,16.756,16.756,16.099,3294210,-0.4150790402030413,39.17345408757292,-80.21022537966296,9.094168436792414,37.98852051880896,10.539000000000028,10.702499999999947,2.0,56.94535878867677,-1.1843199999999818,-0.6476869655888465,22.747100395025708
1915,SSI,2018-09-04,23.103,23.556,23.78,23.066,3231530,-0.4150790402030413,39.17345408757292,-80.21022537966296,9.094168436792414,37.98852051880896,10.539000000000028,10.702499999999947,2.0,56.94535878867677,-1.1843199999999818,-0.6476869655888465,22.747100395025708
1915,STB,2018-09-04,11.25,11.35,11.4,11.2,4334470,-0.4150790402030413,39.17345408757292,-80.21022537966296,9.094168436792414,37.98852051880896,10.539000000000028,10.702499999999947,2.0,56.94535878867677,-1.1843199999999818,-0.6476869655888465,22.747100395025708
1915,VIC,2018-09-04,102.1,103.4,103.4,102.0,343190,-0.4150790402030413,39.17345408757292,-80.21022537966296,9.094168436792414,37.98852051880896,10.539000000000028,10.702499999999947,2.0,56.94535878867677,-1.1843199999999818,-0.6476869655888465,22.747100395025708
1915,VNM,2018-09-04,99.808,100.509,100.509,99.745,690780,-0.4150790402030413,39.17345408757292,-80.21022537966296,9.094168436792414,37.98852051880896,10.539000000000028,10.702499999999947,2.0,56.94535878867677,-1.1843199999999818,-0.6476869655888465,22.747100395025708
1916,FPT,2018-09-05,31.629,32.176,32.286,31.409,843460,-0.415405391883926,36.91454198604927,-104.96329495935863,21.05848937172351,37.24621014719715,10.299000000000028,10.619649999999947,2.0,70.30636292223093,-1.2332999999999839,-0.6460304175454065,23.655817914429036
1916,HPG,2018-09-05,24.292,24.417,24.701,24.229,4632970,-0.415405391883926,36.91454198604927,-104.96329495935863,21.05848937172351,37.24621014719715,10.299000000000028,10.619649999999947,2.0,70.30636292223093,-1.2332999999999839,-0.6460304175454065,23.655817914429036
1916,REE,2018-09-05,31.49,31.942,32.214,31.264,527970,-0.415405391883926,36.91454198604927,-104.96329495935863,21.05848937172351,37.24621014719715,10.299000000000028,10.619649999999947,2.0,70.30636292223093,-1.2332999999999839,-0.6460304175454065,23.655817914429036
1916,SBT,2018-09-05,16.449,16.231,16.581,15.924,4857740,-0.415405391883926,36.91454198604927,-104.96329495935863,21.05848937172351,37.24621014719715,10.299000000000028,10.619649999999947,2.0,70.30636292223093,-1.2332999999999839,-0.6460304175454065,23.655817914429036
1916,SSI,2018-09-05,23.254,22.953,23.292,22.727,3701410,-0.415405391883926,36.91454198604927,-104.96329495935863,21.05848937172351,37.24621014719715,10.299000000000028,10.619649999999947,2.0,70.30636292223093,-1.2332999999999839,-0.6460304175454065,23.655817914429036
1916,STB,2018-09-05,11.1,11.25,11.25,11.05,4077680,-0.415405391883926,36.91454198604927,-104.96329495935863,21.05848937172351,37.24621014719715,10.299000000000028,10.619649999999947,2.0,70.30636292223093,-1.2332999999999839,-0.6460304175454065,23.655817914429036
1916,VIC,2018-09-05,101.5,102.1,102.8,101.5,610500,-0.415405391883926,36.91454198604927,-104.96329495935863,21.05848937172351,37.24621014719715,10.299000000000028,10.619649999999947,2.0,70.30636292223093,-1.2332999999999839,-0.6460304175454065,23.655817914429036
1916,VNM,2018-09-05,97.163,100.647,100.647,96.931,1250390,-0.415405391883926,36.91454198604927,-104.96329495935863,21.05848937172351,37.24621014719715,10.299000000000028,10.619649999999947,2.0,70.30636292223093,-1.2332999999999839,-0.6460304175454065,23.655817914429036
1917,FPT,2018-09-06,30.934,31.482,31.629,30.934,1206190,-0.4130809620967675,36.70037334233801,-105.281264218575,21.839478164339273,35.89987015174225,9.997000000000028,10.537899999999947,2.0,66.79280983916756,-1.2376199999999837,-0.642387366829891,24.25450319381302
1917,HPG,2018-09-06,24.323,24.292,24.669,24.229,4485480,-0.4130809620967675,36.70037334233801,-105.281264218575,21.839478164339273,35.89987015174225,9.997000000000028,10.537899999999947,2.0,66.79280983916756,-1.2376199999999837,-0.642387366829891,24.25450319381302
1917,REE,2018-09-06,31.129,31.58,31.58,31.083,487050,-0.4130809620967675,36.70037334233801,-105.281264218575,21.839478164339273,35.89987015174225,9.997000000000028,10.537899999999947,2.0,66.79280983916756,-1.2376199999999837,-0.642387366829891,24.25450319381302
1917,SBT,2018-09-06,17.107,16.449,17.107,16.405,5149660,-0.4130809620967675,36.70037334233801,-105.281264218575,21.839478164339273,35.89987015174225,9.997000000000028,10.537899999999947,2.0,66.79280983916756,-1.2376199999999837,-0.642387366829891,24.25450319381302
1917,SSI,2018-09-06,23.254,23.141,23.329,23.028,2061300,-0.4130809620967675,36.70037334233801,-105.281264218575,21.839478164339273,35.89987015174225,9.997000000000028,10.537899999999947,2.0,66.79280983916756,-1.2376199999999837,-0.642387366829891,24.25450319381302
1917,STB,2018-09-06,11.05,11.15,11.2,11.0,3468930,-0.4130809620967675,36.70037334233801,-105.281264218575,21.839478164339273,35.89987015174225,9.997000000000028,10.537899999999947,2.0,66.79280983916756,-1.2376199999999837,-0.642387366829891,24.25450319381302
1917,VIC,2018-09-06,98.0,101.1,101.5,98.0,918940,-0.4130809620967675,36.70037334233801,-105.281264218575,21.839478164339273,35.89987015174225,9.997000000000028,10.537899999999947,2.0,66.79280983916756,-1.2376199999999837,-0.642387366829891,24.25450319381302
1917,VNM,2018-09-06,94.53,97.163,97.86,94.453,1234110,-0.4130809620967675,36.70037334233801,-105.281264218575,21.839478164339273,35.89987015174225,9.997000000000028,10.537899999999947,2.0,66.79280983916756,-1.2376199999999837,-0.642387366829891,24.25450319381302
1918,FPT,2018-09-07,31.409,31.044,31.409,30.934,508770,-0.4246606144048748,34.93744409748355,-110.72348255241575,28.71486126441339,27.843685115352567,9.922000000000029,10.458349999999948,3.0,88.2686849574268,-1.2676999999999854,-0.6431694259078893,21.66009754655704
1918,HPG,2018-09-07,24.984,24.292,25.047,24.292,5407420,-0.4246606144048748,34.93744409748355,-110.72348255241575,28.71486126441339,27.843685115352567,9.922000000000029,10.458349999999948,3.0,88.2686849574268,-1.2676999999999854,-0.6431694259078893,21.66009754655704
1918,REE,2018-09-07,31.58,31.129,31.626,31.129,391740,-0.4246606144048748,34.93744409748355,-110.72348255241575,28.71486126441339,27.843685115352567,9.922000000000029,10.458349999999948,3.0,88.2686849574268,-1.2676999999999854,-0.6431694259078893,21.66009754655704
1918,SBT,2018-09-07,17.413,17.15,17.413,17.017,4287030,-0.4246606144048748,34.93744409748355,-110.72348255241575,28.71486126441339,27.843685115352567,9.922000000000029,10.458349999999948,3.0,88.2686849574268,-1.2676999999999854,-0.6431694259078893,21.66009754655704
1918,SSI,2018-09-07,23.705,23.254,23.705,23.216,3928320,-0.4246606144048748,34.93744409748355,-110.72348255241575,28.71486126441339,27.843685115352567,9.922000000000029,10.458349999999948,3.0,88.2686849574268,-1.2676999999999854,-0.6431694259078893,21.66009754655704
1918,STB,2018-09-07,11.3,11.3,11.5,11.25,4700940,-0.4246606144048748,34.93744409748355,-110.72348255241575,28.71486126441339,27.843685115352567,9.922000000000029,10.458349999999948,3.0,88.2686849574268,-1.2676999999999854,-0.6431694259078893,21.66009754655704
1918,VIC,2018-09-07,97.2,96.1,99.0,96.1,698830,-0.4246606144048748,34.93744409748355,-110.72348255241575,28.71486126441339,27.843685115352567,9.922000000000029,10.458349999999948,3.0,88.2686849574268,-1.2676999999999854,-0.6431694259078893,21.66009754655704
1918,VNM,2018-09-07,98.401,94.453,98.789,94.453,882130,-0.4246606144048748,34.93744409748355,-110.72348255241575,28.71486126441339,27.843685115352567,9.922000000000029,10.458349999999948,3.0,88.2686849574268,-1.2676999999999854,-0.6431694259078893,21.66009754655704
1919,FPT,2018-09-10,31.081,31.556,31.556,31.081,367280,-0.42673970821430274,35.31973796765732,-112.4837451235369,34.792620444515194,27.422532378360366,9.64450000000003,10.371549999999946,4.0,73.41977309562402,-1.2451199999999893,-0.6436531683035964,21.223895184641687
1919,HPG,2018-09-10,24.669,24.952,25.047,24.669,2575640,-0.42673970821430274,35.31973796765732,-112.4837451235369,34.792620444515194,27.422532378360366,9.64450000000003,10.371549999999946,4.0,73.41977309562402,-1.2451199999999893,-0.6436531683035964,21.223895184641687
1919,REE,2018-09-10,31.173,31.49,31.807,31.173,311140,-0.42673970821430274,35.31973796765732,-112.4837451235369,34.792620444515194,27.422532378360366,9.64450000000003,10.371549999999946,4.0,73.41977309562402,-1.2451199999999893,-0.6436531683035964,21.223895184641687
1919,SBT,2018-09-10,17.281,17.413,17.413,17.107,2650620,-0.42673970821430274,35.31973796765732,-112.4837451235369,34.792620444515194,27.422532378360366,9.64450000000003,10.371549999999946,4.0,73.41977309562402,-1.2451199999999893,-0.6436531683035964,21.223895184641687
1919,SSI,2018-09-10,23.556,23.556,23.78,23.518,2590800,-0.42673970821430274,35.31973796765732,-112.4837451235369,34.792620444515194,27.422532378360366,9.64450000000003,10.371549999999946,4.0,73.41977309562402,-1.2451199999999893,-0.6436531683035964,21.223895184641687
1919,STB,2018-09-10,11.75,11.35,11.8,11.35,18103700,-0.42673970821430274,35.31973796765732,-112.4837451235369,34.792620444515194,27.422532378360366,9.64450000000003,10.371549999999946,4.0,73.41977309562402,-1.2451199999999893,-0.6436531683035964,21.223895184641687
1919,VIC,2018-09-10,99.3,98.0,99.9,97.1,896450,-0.42673970821430274,35.31973796765732,-112.4837451235369,34.792620444515194,27.422532378360366,9.64450000000003,10.371549999999946,4.0,73.41977309562402,-1.2451199999999893,-0.6436531683035964,21.223895184641687
1919,VNM,2018-09-10,98.789,98.712,99.408,98.557,603870,-0.42673970821430274,35.31973796765732,-112.4837451235369,34.792620444515194,27.422532378360366,9.64450000000003,10.371549999999946,4.0,73.41977309562402,-1.2451199999999893,-0.6436531683035964,21.223895184641687
1920,FPT,2018-09-11,31.519,31.081,31.556,31.081,562280,-0.41943712121924825,36.05393012509599,-90.27875750006208,28.274667964181255,28.519397598539527,9.517500000000028,10.289699999999947,5.0,69.28687196110215,-1.1936599999999906,-0.6401035329497434,20.369594909304485
1920,HPG,2018-09-11,25.173,24.575,25.298,24.575,6918510,-0.41943712121924825,36.05393012509599,-90.27875750006208,28.274667964181255,28.519397598539527,9.517500000000028,10.289699999999947,5.0,69.28687196110215,-1.1936599999999906,-0.6401035329497434,20.369594909304485
1920,REE,2018-09-11,31.671,31.219,31.761,31.038,458680,-0.41943712121924825,36.05393012509599,-90.27875750006208,28.274667964181255,28.519397598539527,9.517500000000028,10.289699999999947,5.0,69.28687196110215,-1.1936599999999906,-0.6401035329497434,20.369594909304485
1920,SBT,2018-09-11,17.237,17.237,17.369,17.107,2095480,-0.41943712121924825,36.05393012509599,-90.27875750006208,28.274667964181255,28.519397598539527,9.517500000000028,10.289699999999947,5.0,69.28687196110215,-1.1936599999999906,-0.6401035329497434,20.369594909304485
1920,SSI,2018-09-11,24.233,23.404,24.233,23.404,5786190,-0.41943712121924825,36.05393012509599,-90.27875750006208,28.274667964181255,28.519397598539527,9.517500000000028,10.289699999999947,5.0,69.28687196110215,-1.1936599999999906,-0.6401035329497434,20.369594909304485
1920,STB,2018-09-11,11.8,11.75,11.85,11.6,6153730,-0.41943712121924825,36.05393012509599,-90.27875750006208,28.274667964181255,28.519397598539527,9.517500000000028,10.289699999999947,5.0,69.28687196110215,-1.1936599999999906,-0.6401035329497434,20.369594909304485
1920,VIC,2018-09-11,101.2,98.5,102.0,98.5,726370,-0.41943712121924825,36.05393012509599,-90.27875750006208,28.274667964181255,28.519397598539527,9.517500000000028,10.289699999999947,5.0,69.28687196110215,-1.1936599999999906,-0.6401035329497434,20.369594909304485
1920,VNM,2018-09-11,102.195,98.712,102.505,98.712,1533670,-0.41943712121924825,36.05393012509599,-90.27875750006208,28.274667964181255,28.519397598539527,9.517500000000028,10.289699999999947,5.0,69.28687196110215,-1.1936599999999906,-0.6401035329497434,20.369594909304485
1921,FPT,2018-09-12,31.446,31.775,31.921,31.446,477500,-0.4089358109385728,36.053930125096,-87.08898383800852,28.973973530206777,29.250641078658965,9.731500000000027,10.210349999999947,5.0,69.28687196110215,-1.14379999999999,-0.6321588197046453,20.20789056171613
1921,HPG,2018-09-12,24.858,25.235,25.33,24.858,5608340,-0.4089358109385728,36.053930125096,-87.08898383800852,28.973973530206777,29.250641078658965,9.731500000000027,10.210349999999947,5.0,69.28687196110215,-1.14379999999999,-0.6321588197046453,20.20789056171613
1921,REE,2018-09-12,31.942,31.807,32.033,31.717,711810,-0.4089358109385728,36.053930125096,-87.08898383800852,28.973973530206777,29.250641078658965,9.731500000000027,10.210349999999947,5.0,69.28687196110215,-1.14379999999999,-0.6321588197046453,20.20789056171613
1921,SBT,2018-09-12,17.413,17.237,17.413,17.107,3505850,-0.4089358109385728,36.053930125096,-87.08898383800852,28.973973530206777,29.250641078658965,9.731500000000027,10.210349999999947,5.0,69.28687196110215,-1.14379999999999,-0.6321588197046453,20.20789056171613
1921,SSI,2018-09-12,23.856,24.421,24.458,23.856,4418180,-0.4089358109385728,36.053930125096,-87.08898383800852,28.973973530206777,29.250641078658965,9.731500000000027,10.210349999999947,5.0,69.28687196110215,-1.14379999999999,-0.6321588197046453,20.20789056171613
1921,STB,2018-09-12,12.1,12.0,12.3,11.9,13219870,-0.4089358109385728,36.053930125096,-87.08898383800852,28.973973530206777,29.250641078658965,9.731500000000027,10.210349999999947,5.0,69.28687196110215,-1.14379999999999,-0.6321588197046453,20.20789056171613
1921,VIC,2018-09-12,101.4,101.2,103.0,101.1,629760,-0.4089358109385728,36.053930125096,-87.08898383800852,28.973973530206777,29.250641078658965,9.731500000000027,10.210349999999947,5.0,69.28687196110215,-1.14379999999999,-0.6321588197046453,20.20789056171613
1921,VNM,2018-09-12,102.505,102.969,104.362,102.35,1342390,-0.4089358109385728,36.053930125096,-87.08898383800852,28.973973530206777,29.250641078658965,9.731500000000027,10.210349999999947,5.0,69.28687196110215,-1.14379999999999,-0.6321588197046453,20.20789056171613
1922,FPT,2018-09-13,31.702,31.921,32.067,31.556,646170,-0.3960480514772069,36.053930125096,-76.57957947322684,24.80090672130702,29.73813673207193,9.833500000000027,10.134699999999947,5.0,69.28687196110215,-1.0924999999999887,-0.6198714484447733,19.66628268063424
1922,HPG,2018-09-13,25.015,24.984,25.33,24.858,4751230,-0.3960480514772069,36.053930125096,-76.57957947322684,24.80090672130702,29.73813673207193,9.833500000000027,10.134699999999947,5.0,69.28687196110215,-1.0924999999999887,-0.6198714484447733,19.66628268063424
